date,state,city_or_county,address,latitude,longitude,congressional_district,state_house_district,state_senate_district,participant_age1,participant_age_group1,participant_gender1,min_age_participants,avg_age_participants,max_age_participants,n_participants_child,n_participants_teen,n_participants_adult,n_males,n_females,n_killed,n_injured,n_arrested,n_unharmed,n_participants,notes,incident_characteristics1,incident_characteristics2,povertyPercentage,party,candidatevotes,totalvotes,year,city
2014-05-21,Tennessee,Lascassas,9800 Rocky Hill Road,35.9959,-86.355,4.0,48.0,13.0,55.0,Adult 18+,Male,55.0,55.0,55.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,shooting injured a man,Shot - Wounded/Injured,Home Invasion,15.6,REPUBLICAN,84815.0,145418.0,2014,
2015-09-15,Ohio,Hamilton (Millville),Bowling Green Court and Moosewood Avenue,39.1429,-84.5521,1.0,32.0,9.0,24.0,Adult 18+,Male,24.0,24.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"Man pistol-whipped, shots fired into home; many shell casings recovered; suspect in custody;",Shots Fired - No Injuries,Pistol-whipping,13.3,,,,2015,Cincinnati
2015-09-26,Rhode Island,West Greenwich,Route 95,41.6435,-71.621,2.0,29.0,33.0,41.0,Adult 18+,Male,21.0,29.0,41.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,"traffic stop, Taurus 9mm, knife, members of PA Outlaws motorcycle club",Non-Shooting Incident,Gang involvement,11.8,,,,2015,
2017-08-25,New Hampshire,Wolfeboro,7 Center St,43.5857,-71.2065,1.0,,3.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"road rage, vic punched vehicle window after threat with gun",Non-Shooting Incident,Road rage,5.6,,,,2017,
2014-01-14,Kentucky,Morning View,Cruise Creek Road,38.8254,-84.5012,4.0,,,26.0,Adult 18+,Female,26.0,27.0,28.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,Kenton County,"Shot - Dead (murder, accidental, suicide)",Suicide^,18.2,REPUBLICAN,150464.0,222158.0,2014,
2014-04-03,Tennessee,Richard City,,34.9942,-85.7212,4.0,92.0,16.0,41.0,Adult 18+,Male,41.0,44.0,46.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,"Monteagle police chief accidentally shoots, kills hunting partner","Shot - Dead (murder, accidental, suicide)",Accidental Shooting,15.6,REPUBLICAN,84815.0,145418.0,2014,
2017-12-02,California,Arcata (Manila),1700 block of Victor Blvd,40.8477,-124.164,2.0,2.0,2.0,27.0,Adult 18+,Male,27.0,27.0,27.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,found dead inside GMC truck with NY plates,"Shot - Dead (murder, accidental, suicide)",,11.4,,,,2017,
2014-11-02,New Jersey,Pequannock,Route 23 North,40.9563,-74.2813,11.0,40.0,40.0,21.0,Adult 18+,Male,21.0,22.0,24.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,,Possession (gun(s) found during commission of other crimes),,10.7,REPUBLICAN,109455.0,174932.0,2014,
2016-11-28,Florida,Miami (Miami Shores),,25.7789,-80.198,24.0,113.0,40.0,28.0,Adult 18+,Male,28.0,28.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"kidnap, cj at gunpoint in garage, suspect arrest in ND",Non-Shooting Incident,Home Invasion,13.6,DEMOCRAT,,,2016,Miami
2014-11-11,West Virginia,Campbells Creek,Charleston,38.3168,-81.5629,2.0,36.0,8.0,65.0,Adult 18+,Male,65.0,65.0,65.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,homeowner waved a gun at friend of home intruder he had shot and killed the week before,Brandishing/flourishing/open carry/lost/found,,17.7,REPUBLICAN,72619.0,154250.0,2014,
2017-03-08,Missouri,Saint Louis (St. Louis),5701 Acme Ave,38.7124,-90.2568,1.0,76.0,4.0,66.0,Adult 18+,Male,17.0,42.0,66.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,"third victim injured from the crash, not shot",Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",11.0,,,,2017,
2017-11-07,Louisiana,Baton Rouge (Central),17000 block of Wax Rd,30.5431,-91.0223,6.0,65.0,6.0,24.0,Adult 18+,Female,24.0,28.0,31.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Suicide^,19.1,,,,2017,
2017-08-11,Wisconsin,Hortonville (Medina),,44.3341,-88.6409,8.0,6.0,2.0,,Adult 18+,,,,,,,,,,0.0,0.0,0.0,2.0,,"Dane Co, shots fired by homeowner, at least 1 armed suspect, approx 3:15 AM",Shots Fired - No Injuries,Home Invasion,8.7,,,,2017,
2014-11-17,New York,Grand Gorge,,42.3488,-74.4695,19.0,102.0,51.0,39.0,Adult 18+,Male,39.0,39.0,39.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,threatened neighbor with gun; no shots fired,Brandishing/flourishing/open carry/lost/found,,13.4,REPUBLICAN,102118.0,210351.0,2014,
2016-06-05,Arkansas,Helena-west Helena,S Sam St and W Cleburne Ave,34.542,-90.652,1.0,12.0,24.0,,Adult 18+,Male,,,,0.0,0.0,2.0,,,0.0,1.0,0.0,1.0,,,Shot - Wounded/Injured,,15.5,REPUBLICAN,183866.0,241047.0,2016,
2016-09-04,Pennsylvania,Pittsburgh (Hazelwood),Winston Street,40.4048,-79.941,14.0,,,17.0,Teen 12-17,Male,17.0,17.0,17.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,Both vics shot in legs.,Shot - Wounded/Injured,,11.5,DEMOCRAT,255293.0,343292.0,2016,Pittsburgh
2015-10-31,New York,Castleton On Hudson,I-90,42.5555,-73.6823,20.0,107.0,43.0,26.0,Adult 18+,Male,26.0,26.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"traffic stop, CT man with loaded 40 cal;
42.555541, -73.682261",Non-Shooting Incident,Possession (gun(s) found during commission of other crimes),13.2,,,,2015,
2015-06-28,New York,Constable,Coveytown Road,44.9393,-74.2644,21.0,115.0,45.0,35.0,Adult 18+,Male,35.0,35.0,35.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"2nd of 2 escaped convicts, Richard Matt killed in OIS prior day, unarmed perp shot in back",Shot - Wounded/Injured,Officer Involved Incident,13.2,,,,2015,
2017-03-06,South Carolina,North Augusta (Belvedere),Clairmont Dr,33.547,-81.9444,2.0,83.0,24.0,23.0,Adult 18+,Male,23.0,23.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"Aiken Co, hit Dep with car, officers shot suspect in arm",Shot - Wounded/Injured,Officer Involved Incident,14.4,,,,2017,
2016-07-24,Virginia,Jetersville,19000 block of Harrisons Rd,37.3413,-78.0315,7.0,61.0,11.0,20.0,Adult 18+,Male,20.0,20.0,21.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Highway 667 near North Branch Nibbs Creek and Route 360, suspect shot in gunfire exchange with homeowner during home invasion",Shot - Wounded/Injured,Home Invasion,10.7,REPUBLICAN,218057.0,379163.0,2016,
2017-04-21,California,Los Angeles (Highland Park),4900 block of Oak Terrace Drive,34.1024,-118.202,34.0,51.0,24.0,,,Male,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,3.0,Suspect shot 3 victims after his advances to a woman were rejected and the 3 intervened.,Shot - Wounded/Injured,House party,11.4,,,,2017,Los Angeles
2017-10-21,West Virginia,Belle (Quincy),2700 E Dupont Ave,38.2039,-81.5023,2.0,36.0,17.0,25.0,Adult 18+,Male,25.0,25.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"Kanawha CO, near Walmart, one shot after police pursuit",Shot - Wounded/Injured,Officer Involved Incident,15.6,,,,2017,
2016-09-05,Georgia,Mcdonough (McDonough),696 Hennepin Terrace,33.4532,-84.2128,13.0,111.0,10.0,20.0,Adult 18+,Male,20.0,20.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,,Shot - Wounded/Injured,Accidental Shooting,14.7,DEMOCRAT,252833.0,252833.0,2016,
2015-10-12,Texas,Marble Falls (Granite Shoals),149 West Pine Drive,30.5834,-98.3957,25.0,20.0,24.0,54.0,Adult 18+,Male,54.0,54.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,Shots Fired - No Injuries,,14.0,,,,2015,
2016-05-17,Virginia,Henrico (Varina),I-295 at mile marker 21,37.6307,-77.544,7.0,73.0,12.0,24.0,Adult 18+,Male,24.0,24.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"near Buffin Road, driver of disabled sedan stopped on interstate shoulder shot at passing vehicle, Mehfoud Elementary went on precautionary lockdown",Shots Fired - No Injuries,"Drive-by (car to street, car to car)",10.7,REPUBLICAN,218057.0,379163.0,2016,
2015-10-21,Ohio,Amherst (South Amherst),100 block of Hornyak Road,41.374,-82.2558,4.0,56.0,13.0,53.0,Adult 18+,Male,53.0,53.0,53.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Man w/ admitted mental problems takes 3 firefighters hostage at assault rifle-point, holds them several hours, surrenders;",Non-Shooting Incident,Kidnapping/abductions/hostage,13.3,,,,2015,
2017-08-30,Florida,Miami (Miami Springs),3974 NW South River Dr,25.8067,-80.2619,27.0,111.0,38.0,,,Male,,,,,,,3.0,0.0,0.0,1.0,0.0,2.0,3.0,,Shot - Wounded/Injured,Institution/Group/Business,12.8,,,,2017,
2017-08-23,Colorado,Colorado Springs (Fort Carson),6001 Wetzel Ave,38.7363,-104.783,5.0,21.0,12.0,20.0,Adult 18+,Male,20.0,20.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,live ammunition exercise,"Shot - Dead (murder, accidental, suicide)",Institution/Group/Business,9.1,,,,2017,
2016-01-14,Maine,Waterboro,Northeast Road,43.5946,-70.7901,1.0,139.0,3.0,25.0,Adult 18+,Male,23.0,24.0,25.0,0.0,0.0,6.0,,,0.0,1.0,3.0,2.0,,"hi, intend to steal marijuana, kidnap vics, pw male vic, found in Newfield",Non-Shooting Incident,Home Invasion,12.6,DEMOCRAT,227546.0,406942.0,2016,
2014-02-06,Arkansas,De Valls Bluff (Devalls Bluff),400 block of Griffin Lane,34.7848,-91.4585,1.0,13.0,28.0,5.0,Child 0-11,Male,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"Shot - Dead (murder, accidental, suicide)",,16.8,REPUBLICAN,124139.0,196256.0,2014,
2014-07-26,Montana,Glacier National Park,Mount Brown Lookout Trail,48.6205,-113.843,1.0,,,57.0,Adult 18+,Male,57.0,57.0,57.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,,"Unclear whether man maces AND shoots bear, or simply maces the bear and discharges the firearm but not at the bear",Animal shot/killed,,11.9,,,,2014,
2014-06-12,Missouri,O'fallon,,38.8106,-90.6998,3.0,107.0,2.0,24.0,Adult 18+,Female,21.0,22.0,24.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,Bagwell's 2-year old daughter was in the car during the incident.,Armed robbery with injury/death and/or evidence of DGU found,,11.0,REPUBLICAN,130940.0,191620.0,2014,O’Fallon
2014-04-06,Texas,Diana,Sego Lily Road,32.7099,-94.7522,4.0,7.0,1.0,17.0,Teen 12-17,Male,14.0,15.0,17.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,1mv teen in car,"Shot - Dead (murder, accidental, suicide)",,14.9,REPUBLICAN,115085.0,115085.0,2014,
2015-10-16,Colorado,Colorado Springs (Colorado Springs),4115 Bobbie Kay Place,39.098,-104.753,5.0,19.0,9.0,57.0,Adult 18+,Male,53.0,56.0,59.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",8.7,,,,2015,
2015-12-24,Louisiana,Pride,16486 Pride-Baywood Road,30.694,-90.9714,6.0,64.0,6.0,54.0,Adult 18+,Male,54.0,54.0,54.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"1 killed, suicidal perp pointed rifle at deputies who shot him","Shot - Dead (murder, accidental, suicide)",Officer Involved Incident,20.0,,,,2015,
2015-12-18,Georgia,Savannah (Thunderbolt),2237 East Victory Drive,32.0366,-81.0568,1.0,165.0,2.0,24.0,Adult 18+,Female,24.0,24.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,"issuing warrant for felon with gun, drove toward Dep Walter Kent, Dep fired gun, hit perp",Shot - Wounded/Injured,Officer Involved Incident,15.6,,,,2015,
2015-11-19,Louisiana,Saint Gabriel (Iberville),Stassi Rd.,30.2577,-91.0993,2.0,60.0,2.0,15.0,Teen 12-17,Male,15.0,19.0,23.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,Horseplay with gun and 23yo fatally shot 15yo cousin in head.,"Shot - Dead (murder, accidental, suicide)",Accidental Shooting,20.0,,,,2015,St. Gabriel
2017-03-11,Tennessee,Old Hickory,1100 block of Needmore Road,36.2393,-86.5585,6.0,57.0,17.0,51.0,Adult 18+,Male,51.0,51.0,51.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Old Hickory is a neighborhood of metropolitan Nashville. Geolocates to Old Hickory. Then geolocator needs to be corrected - check a map.,"Shot - Dead (murder, accidental, suicide)",,12.1,,,,2017,
2017-01-10,New York,Lockport (Pendleton),Beach Ridge Rd,43.1051,-78.7914,27.0,146.0,62.0,21.0,Adult 18+,Male,21.0,21.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,fired shot into wall with stolen handgun during altercation,Shots Fired - No Injuries,ATF/LE Confiscation/Raid/Arrest,12.1,,,,2017,
2016-05-26,New York,Russell (Clare),2459 County Route 27,44.3754,-75.0613,21.0,118.0,45.0,27.0,Adult 18+,Male,27.0,27.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"unreg handgun, ticket issued",Non-Shooting Incident,ATF/LE Confiscation/Raid/Arrest,11.8,REPUBLICAN,152597.0,288611.0,2016,
2014-06-18,Wisconsin,Somo,,45.5063,-89.981,7.0,35.0,12.0,32.0,Adult 18+,Male,32.0,32.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Man shoots self accidentally. Town of Somo.,Shot - Wounded/Injured,Accidental Shooting,11.0,REPUBLICAN,169891.0,286603.0,2014,
2014-05-26,New York,Halfmoon,Woodin Road,42.8255,-73.7456,20.0,112.0,43.0,64.0,Adult 18+,Male,64.0,64.0,64.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,Accidental Shooting,Accidental Shooting - Death,13.4,DEMOCRAT,103437.0,211965.0,2014,
2014-11-05,Florida,Palm River,Clifford Sample Drive and Sample Court,27.9197,-82.3623,14.0,61.0,19.0,30.0,Adult 18+,Male,19.0,23.0,30.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,Male shot wounded,Shot - Wounded/Injured,"Drive-by (car to street, car to car)",15.2,DEMOCRAT,1.0,1.0,2014,
2016-04-15,North Carolina,Elizabethtown (White Lake),100 block of Grays Lane,34.6539,-78.5139,7.0,22.0,8.0,49.0,Adult 18+,Male,49.0,49.0,49.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,,Shot - Wounded/Injured,,14.1,REPUBLICAN,211801.0,347706.0,2016,
2015-01-11,Indiana,LaPorte,332 Park St,41.6196,-86.7167,2.0,20.0,8.0,25.0,Adult 18+,Male,25.0,25.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"JJ's Sideout Bar & Grill - Man found w/ handgun in waistband, no permit.",,,12.3,,,,2015,
2017-06-20,Louisiana,New Orleans (Broadmoor),3100 Milan Street,29.9415,-90.1012,2.0,98.0,5.0,26.0,Adult 18+,Male,26.0,36.0,47.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,"Mother and son arrested, 8 guns recovered, 2 reported stolen",Non-Shooting Incident,Drug involvement,19.1,,,,2017,New Orleans
2016-05-26,Oklahoma,Claremore (Verdigris),Highway 66,36.3811,-95.5576,2.0,6.0,2.0,18.0,Adult 18+,Male,18.0,18.0,18.0,,,,3.0,0.0,0.0,1.0,0.0,2.0,,,Shot - Wounded/Injured,"Drive-by (car to street, car to car)",14.0,REPUBLICAN,189839.0,268870.0,2016,
2014-01-12,Arkansas,Fontaine,County Road 336,36.0023,-90.8124,1.0,60.0,20.0,3.0,Child 0-11,Male,3.0,13.0,23.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Child Involved Incident,16.8,REPUBLICAN,124139.0,196256.0,2014,
2014-10-12,Michigan,Emmett Township,Lake Road near E Drive North,43.0451,-82.7994,10.0,81.0,25.0,28.0,Adult 18+,Male,28.0,28.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,"Woman's current and former boyfriends get in gunfight; one injured, one arrested.",Shot - Wounded/Injured,Domestic Violence,12.9,REPUBLICAN,157069.0,228692.0,2014,
2015-04-05,Maryland,Rhodesdale,5700 block of Galestown Reliance Rd,38.6099,-75.7059,1.0,,37.0,57.0,Adult 18+,Female,57.0,58.0,59.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Defensive Use,8.2,,,,2015,
2016-08-12,Florida,Fort Lauderdale (Weston),1200 block of Fairlake Trace,26.1037,-80.3671,23.0,104.0,29.0,20.0,Adult 18+,Male,20.0,20.0,20.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,"hi, female suspect knock on door, threat res and felame res with gun, pw male res and stole ring, unclear how many suspects involved;
26.103703, -80.367099",Non-Shooting Incident,Home Invasion,13.6,DEMOCRAT,183225.0,323120.0,2016,Weston
2016-09-13,Maine,Damariscotta,Main Street,44.0412,-69.5102,1.0,51.0,20.0,23.0,Adult 18+,Male,20.0,22.0,23.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,"traffic stop, rifle and shotgun stolen from Round Rock within week recover",Non-Shooting Incident,ATF/LE Confiscation/Raid/Arrest,12.6,DEMOCRAT,227546.0,406942.0,2016,
2016-05-21,New Hampshire,Stratham,Portsmouth Avenue,43.016,-70.9167,1.0,,24.0,49.0,Adult 18+,Male,49.0,49.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,MA DCF employee threat other driver with handgun,Non-Shooting Incident,Road rage,6.4,DEMOCRAT,162080.0,365984.0,2016,
2017-10-26,Ohio,Cleveland (East Cleveland),Orinoco Ave and Manhattan Ave,41.5373,-81.579,11.0,8.0,25.0,45.0,Adult 18+,Male,22.0,30.0,45.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,victim found in car; 12:20am,"Shot - Dead (murder, accidental, suicide)",,12.4,,,,2017,
2016-07-24,Tennessee,Jackson (Bemis),100 block of Davidson Street,35.5784,-88.8189,8.0,73.0,27.0,18.0,Adult 18+,Male,18.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,one shot,Shot - Wounded/Injured,,12.6,REPUBLICAN,194386.0,282733.0,2016,Jackson
2016-01-01,Delaware,Wilmington (Edgemoor),Rysing Drive,39.7576,-75.5016,1.0,6.0,1.0,16.0,Teen 12-17,Male,16.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,Non-Shooting Incident,Possession (gun(s) found during commission of other crimes),9.6,,,,2016,
2017-04-21,Massachusetts,North Billerica,45 Oak St,42.5933,-71.2591,6.0,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,2:21 AM,Shots Fired - No Injuries,Home Invasion,9.2,,,,2017,
2016-05-16,Maryland,Silver Spring (Wheaton),Georgia Avenue and University Boulevard West,39.0414,-77.0518,8.0,18.0,18.0,62.0,Adult 18+,Male,25.0,44.0,62.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,panhandler shot with BB gun,Shot - Wounded/Injured,BB/Pellet/Replica gun,7.1,DEMOCRAT,220657.0,364324.0,2016,
2017-11-19,New Hampshire,New London (Sutton),I-89,43.3942,-71.9884,2.0,605.0,8.0,40.0,Adult 18+,Male,40.0,40.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Shot at his ex-gf Rebecca Manning (28), who shot him the past summer during a struggle on 07/07/17",Shots Fired - No Injuries,"Drive-by (car to street, car to car)",5.6,,,,2017,
2017-12-28,Alabama,Brierfield,12772 Montevallo Rd,33.0357,-86.9742,6.0,49.0,14.0,4.0,Child 0-11,Male,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"AD; child shot self in face, Bibb Co, LOCATION FOUND, met with ambulance due to rural location","Shot - Dead (murder, accidental, suicide)",Non-Aggression Incident,14.7,,,,2017,
2016-01-31,Wisconsin,Danbury (Dairyland),,46.0142,-92.2616,7.0,73.0,25.0,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"Vic is a competitive shooter and experienced with firearms, but hadn’t been the last one to use rifle. AD'd and wounded hand, minor inj.",Shot - Wounded/Injured,Accidental Shooting,9.5,REPUBLICAN,223418.0,362271.0,2016,
2016-09-25,Ohio,Chagrin Falls (Orange),I271,41.4358,-81.4018,14.0,6.0,24.0,23.0,Adult 18+,Female,23.0,23.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"traffic stop, drugs, AK47",Non-Shooting Incident,Drug involvement,12.8,REPUBLICAN,219191.0,350269.0,2016,
2017-11-12,North Carolina,Midway Park,Squirrel Ln,34.7182,-77.3118,,,,20.0,Adult 18+,Male,17.0,18.0,20.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,,Shot - Wounded/Injured,Domestic Violence,13.6,,,,2017,
2016-03-03,Kentucky,Hickory (Viola),Kentucky 408 East,36.8548,-88.7061,1.0,,,3.0,Child 0-11,Male,3.0,3.0,3.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,,"near Viola, child accidentally shot by teen who was babysitting him",Shot - Wounded/Injured,Accidental Shooting,15.3,REPUBLICAN,216959.0,299001.0,2016,
2016-10-21,Tennessee,Soddy Daisy (Soddy-Daisy),Dallas Hollow Road,35.2389,-85.1514,3.0,27.0,11.0,27.0,Adult 18+,Female,27.0,27.0,27.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,"shot in arm in vehicle, gun found at suspect home on Old Dayton Pike",Shot - Wounded/Injured,ATF/LE Confiscation/Raid/Arrest,12.6,REPUBLICAN,176613.0,266006.0,2016,
2015-09-13,Illinois,Mc Clure (Mcclure),IL 146 and Brookwood Dr,37.2958,-89.4964,12.0,118.0,59.0,29.0,Adult 18+,Male,29.0,29.0,29.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,3.0,5.0,"Man shot several times after argument w 4 men;
37.295804, -89.496393",Shot - Wounded/Injured,,11.3,,,,2015,
2014-03-17,New York,Princetown,,42.7662,-74.0892,20.0,111.0,46.0,56.0,Adult 18+,Male,56.0,56.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,Shots Fired - No Injuries,,13.4,DEMOCRAT,103437.0,211965.0,2014,
2017-07-25,Virginia,Leesburg (Lucketts),Bald Hill Rd and Steed Hill Ln,39.2253,-77.5625,10.0,33.0,13.0,52.0,Adult 18+,Male,20.0,36.0,52.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,"Suspect shot/killed father, set home on fire.","Shot - Dead (murder, accidental, suicide)",Domestic Violence,9.7,,,,2017,
2015-05-02,California,Marysville (Linda),1900 block of Fernwood Drive,39.1231,-121.543,3.0,3.0,4.0,6.0,Child 0-11,Female,6.0,10.0,17.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,,Shot - Wounded/Injured,Accidental Shooting,13.4,,,,2015,
2014-07-18,West Virginia,Russelville,,38.0985,-80.8962,3.0,32.0,10.0,46.0,Adult 18+,Male,46.0,46.0,46.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,"Fayette County, shot fired from a hunting rifle at truck during argument between neighbors ",Shots Fired - No Injuries,,17.7,REPUBLICAN,77713.0,140401.0,2014,
2015-10-08,New York,Wappingers Falls (Wappinger),Pine Ridge Drive,41.5667,-73.867,18.0,105.0,41.0,65.0,Adult 18+,Male,65.0,65.0,65.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"barricaded in home with handgun, wanted for embezzlement, no shots fired",Non-Shooting Incident,Officer Involved Incident,13.2,,,,2015,
2017-08-08,Washington,Hay,,46.6864,-117.936,5.0,9.0,9.0,66.0,Adult 18+,Male,63.0,64.0,66.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,"Wife shot husband, claimed he was suffering from cancer","Shot - Dead (murder, accidental, suicide)",Murder/Suicide,8.8,,,,2017,
2015-10-12,Vermont,Underhill,Cloverdale Road,44.5935,-72.9335,1.0,,,26.0,Adult 18+,Male,26.0,28.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,"smashed window with stick, threat with airsoft pistol, believed real",Non-Shooting Incident,Possession (gun(s) found during commission of other crimes),10.2,,,,2015,
2015-08-03,Ohio,Orient (Darbyville),Main Street and Crystal Avenue,39.8057,-83.1522,15.0,92.0,17.0,54.0,Adult 18+,Male,21.0,38.0,54.0,0.0,0.0,2.0,,,1.0,0.0,0.0,1.0,,Shooting leaves 1 dead; person of interest is the one who called 911; nephew killed uncle; in custody;,"Shot - Dead (murder, accidental, suicide)",Possession (gun(s) found during commission of other crimes),13.3,,,,2015,
2016-04-14,Texas,Sabine Pass,S. 1st Avenue,29.7183,-93.8655,14.0,21.0,4.0,54.0,Adult 18+,Male,54.0,54.0,54.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,High School coach accused of sexual misconduct.,"Shot - Dead (murder, accidental, suicide)",Suicide^,13.7,REPUBLICAN,160631.0,259685.0,2016,Port Arthur
2016-08-03,California,Los Angeles (Westchester),Howard Hughes Parkway,33.9751,-118.391,43.0,62.0,26.0,32.0,Adult 18+,Male,32.0,32.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,"Drive-by (car to street, car to car)",12.5,DEMOCRAT,167017.0,219516.0,2016,Los Angeles
